,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
207,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-3.98,7.65,-0.39,0.12,0.65,0.14,0.74,21443,8171,W
208,-7.78,1.96,-0.58,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21483,8211,W
209,-1.74,0.3,0.89,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21524,8252,W
210,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-8.93,3.74,-0.88,0.12,0.65,0.14,0.74,21563,8291,W
211,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-9.43,4.93,0.88,0.12,0.65,0.14,0.74,21604,8332,W
212,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-9.69,5.39,0.34,0.12,0.65,0.14,0.74,21644,8372,W
213,-1.67,-0.31,0.75,-5.19,-22.06,-11.69,-8.85,4.62,-2.61,0.12,0.65,0.14,0.74,21683,8411,W
214,-3.54,1.31,0.69,-5.19,-22.06,-11.69,-8.85,4.62,-2.61,0.12,0.65,0.14,0.74,21724,8452,W
215,-3.54,1.31,0.69,-5.19,-22.06,-11.69,-9.08,2.74,-2.72,0.12,0.65,0.14,0.74,21765,8493,W
216,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-9.08,2.74,-2.72,0.12,0.65,0.14,0.74,21804,8532,W
217,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-8.39,3.36,-2.15,0.12,0.65,0.14,0.74,21843,8571,W
218,-2.47,1.35,0.35,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21882,8610,W
219,-1.58,0.33,0.78,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21922,8650,W
220,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-9,3.32,-2.11,0.12,0.65,0.14,0.74,21963,8691,W
221,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-7.05,3.59,3.18,0.12,0.65,0.14,0.74,22003,8731,W
222,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-7.82,2.63,2.49,0.12,0.65,0.14,0.74,22045,8773,W
223,0.62,-0.84,-0.63,-5.19,-22.06,-11.69,-8.89,3.66,2.3,0.12,0.65,0.14,0.74,22083,8811,W
224,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-8.89,3.66,2.3,0.12,0.65,0.14,0.74,22124,8852,W
225,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.65,3.63,1.61,0.12,0.65,0.14,0.74,22163,8891,W
226,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.27,3.39,1.68,0.12,0.65,0.14,0.74,22204,8932,W
227,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.04,3.2,1.61,0.12,0.65,0.14,0.74,22243,8971,W
228,0.06,-0.21,0.05,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22282,9010,W
229,0,-0.02,0.08,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22323,9051,W
230,0.05,0,0.06,-5.19,-22.06,-11.69,-9.31,3.39,1.57,0.12,0.65,0.14,0.74,22363,9091,W
231,0.05,0,0.06,-5.19,-22.06,-11.69,-9,3.28,1.68,0.12,0.65,0.14,0.74,22403,9131,W
232,0.05,0,0.06,-5.19,-22.06,-11.69,-9.04,3.32,1.64,0.12,0.65,0.14,0.74,22441,9169,W
233,0.05,0,0.06,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22479,9207,W
234,0.01,-0.06,0.18,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22518,9246,W
235,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,22558,9286,W
236,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.89,3.74,1.61,0.12,0.65,0.14,0.74,22598,9326,W
237,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-8.93,3.66,1.61,0.12,0.65,0.14,0.74,22639,9367,W
238,-0.03,-0.09,0.34,-5.19,-22.06,-11.69,-9.43,4.09,1.68,0.12,0.65,0.14,0.74,22678,9406,W
239,-0.02,0.14,0.88,-5.19,-22.06,-11.69,-9.43,4.09,1.68,0.12,0.65,0.14,0.74,22718,9446,W
240,-0.02,0.14,0.88,-5.19,-22.06,-11.69,-9.12,4.35,0.8,0.12,0.65,0.14,0.74,22757,9485,W
241,0.03,0.19,3.57,-5.19,-22.06,-11.69,-9.12,4.35,0.8,0.12,0.65,0.14,0.74,22796,9524,W
242,0.03,0.19,3.57,-5.19,-22.06,-11.69,-12.87,8.38,-1,0.12,0.65,0.14,0.74,22835,9563,W
243,0.03,0.19,3.57,43,-13.06,1.56,-12.87,8.38,-1,0.12,0.65,0.14,0.74,22874,9602,W
244,0.03,0.19,3.57,43,-13.06,1.56,-12.26,4.62,1.53,0.12,0.65,0.14,0.74,22913,9641,W
245,0.03,0.19,3.57,43,-13.06,1.56,-18.27,2.59,-1.19,0.12,0.65,0.14,0.74,22951,9679,W
246,0.03,0.19,3.57,43,-13.06,1.56,-4.21,-0.78,1.45,0.12,0.65,0.14,0.74,22990,9718,W
247,0.03,0.19,3.57,43,-13.06,1.56,-3.26,2.32,-1.15,0.12,0.65,0.14,0.74,23028,9756,W
248,-0.54,0.89,-2.44,43,-13.06,1.56,-3.26,2.32,-1.15,0.12,0.65,0.14,0.74,23067,9795,W
249,-0.54,0.89,-2.44,43,-13.06,1.56,-8.01,4.47,3.79,0.12,0.65,0.14,0.74,23107,9835,W
250,-0.16,0.41,-3.16,43,-13.06,1.56,-8.01,4.47,3.79,0.12,0.65,0.14,0.74,23146,9874,W
251,-0.16,0.41,-3.16,43,-13.06,1.56,-11.07,7.15,2.52,0.12,0.65,0.14,0.74,23184,9912,W
252,-0.16,0.41,-3.16,32.25,4.06,12.56,-11.07,7.15,2.52,0.12,0.65,0.14,0.74,23223,9951,W
253,-0.16,0.41,-3.16,32.25,4.06,12.56,-9.5,12.36,0.88,0.12,0.65,0.14,0.74,23263,9991,W
254,-0.91,0.11,-1.62,32.25,4.06,12.56,-9.5,12.36,0.88,0.12,0.65,0.14,0.74,23302,10030,W
255,-0.91,0.11,-1.62,32.25,4.06,12.56,-8.89,15.88,-1.07,0.12,0.65,0.14,0.74,23342,10070,W
256,-0.91,0.11,-1.62,32.25,4.06,12.56,-2.3,5.73,2.18,0.12,0.65,0.14,0.74,23379,10107,W
257,0.47,0.39,1.53,32.25,4.06,12.56,-2.3,5.73,2.18,0.12,0.65,0.14,0.74,23419,10147,W
258,0.42,-0.41,1.36,32.25,4.06,12.56,-2.3,5.73,2.18,0.12,0.65,0.14,0.74,23457,10185,W
259,0.42,-0.41,1.36,32.25,4.06,12.56,-9.5,3.01,2.49,0.12,0.65,0.14,0.74,23495,10223,W
260,0.42,-0.41,1.36,32.25,4.06,12.56,-9.43,3.78,1.57,0.12,0.65,0.14,0.74,23533,10261,W
261,0.42,-0.41,1.36,35.31,9.75,18,-9.43,3.78,1.57,0.12,0.65,0.14,0.74,23571,10299,W
262,0.03,-0.04,0.21,35.31,9.75,18,-9.43,3.78,1.57,0.12,0.65,0.14,0.74,23610,10338,W
263,-0.04,0.02,0.07,35.31,9.75,18,-9.43,3.78,1.57,0.12,0.65,0.14,0.74,23649,10377,W
264,-0.04,0.02,0.07,35.31,9.75,18,-9.12,3.24,1.61,0.12,0.65,0.14,0.74,23687,10415,W
265,-0.04,0.02,0.07,35.31,9.75,18,-9.08,3.32,1.49,0.12,0.65,0.14,0.74,23724,10452,W
266,-0.04,0.02,0.07,35.31,9.75,18,-8.81,3.2,1.53,0.12,0.65,0.14,0.74,23762,10490,W
267,0.08,0.08,0.05,35.31,9.75,18,-8.81,3.2,1.53,0.12,0.65,0.14,0.74,23801,10529,W
268,0.08,0.08,0.05,35.31,9.75,18,-9.04,3.32,1.41,0.12,0.65,0.14,0.74,23840,10568,W
269,0.08,0.08,0.05,35.31,9.75,18,-9.2,3.32,1.45,0.12,0.65,0.14,0.74,23876,10604,W
270,-0.05,0.12,0.26,35.31,9.75,18,-9.2,3.32,1.45,0.12,0.65,0.14,0.74,23915,10643,W
271,-0.03,-0.03,0.2,35.31,9.75,18,-9.2,3.32,1.45,0.12,0.65,0.14,0.74,23953,10681,W
272,-0.03,-0.03,0.2,35.31,9.75,18,-9.54,3.59,1.3,0.12,0.65,0.14,0.74,23992,10720,W
273,-0.03,-0.03,0.2,35.31,9.75,18,-9.04,3.78,1.3,0.12,0.65,0.14,0.74,24029,10757,W
274,-0.11,0.13,0.99,35.31,9.75,18,-9.04,3.78,1.3,0.12,0.65,0.14,0.74,24068,10796,W
275,-0.11,0.13,0.99,35.31,9.75,18,-9.62,4.47,1.57,0.12,0.65,0.14,0.74,24107,10835,W
276,0.1,0.1,4.39,35.31,9.75,18,-9.62,4.47,1.57,0.12,0.65,0.14,0.74,24144,10872,W
277,0.1,0.1,4.39,35.31,9.75,18,-15.44,8.26,-0.73,0.12,0.65,0.14,0.74,24181,10909,W
278,0.69,-0.4,5.75,35.31,9.75,18,-15.44,8.26,-0.73,0.12,0.65,0.14,0.74,24219,10947,W
279,0.69,-0.4,5.75,35.31,9.75,18,-17.93,3.7,0.72,0.12,0.65,0.14,0.74,24260,10988,W
280,0.18,0.94,-2.54,35.31,9.75,18,-17.93,3.7,0.72,0.12,0.65,0.14,0.74,24299,11027,W
281,0.18,0.94,-2.54,35.31,9.75,18,-0.65,0.83,-0.62,0.12,0.65,0.14,0.74,24338,11066,W
282,0.18,0.94,-2.54,35.31,9.75,18,-7.39,1.55,1.34,0.12,0.65,0.14,0.74,24375,11103,W
283,0.09,-0.41,-2.76,35.31,9.75,18,-7.39,1.55,1.34,0.12,0.65,0.14,0.74,24414,11142,W
284,0.09,-0.41,-2.76,35.31,9.75,18,-6.21,3.09,-0.16,0.12,0.65,0.14,0.74,24454,11182,W
285,0.09,-0.41,-2.76,35.31,9.75,18,-7.36,6.73,1.45,0.12,0.65,0.14,0.74,24493,11221,W
286,0.09,-0.41,-2.76,35.31,9.75,18,-8.5,7.72,0.5,0.12,0.65,0.14,0.74,24529,11257,W
287,-0.66,1.47,-2.82,35.31,9.75,18,-8.5,7.72,0.5,0.12,0.65,0.14,0.74,24568,11296,W
288,-0.66,1.47,-2.82,35.31,9.75,18,-10.65,12.74,0.11,0.12,0.65,0.14,0.74,24607,11335,W
289,-0.76,0.05,-1.22,35.31,9.75,18,-10.65,12.74,0.11,0.12,0.65,0.14,0.74,24646,11374,W
290,-0.76,0.05,-1.22,35.31,9.75,18,-8.08,14.16,1.95,0.12,0.65,0.14,0.74,24685,11413,W
291,-0.76,0.05,-1.22,35.31,9.75,18,-6.17,-2.54,4.17,0.12,0.65,0.14,0.74,24723,11451,W
292,-0.76,0.05,-1.22,35.31,9.75,18,-10.96,4.96,0.61,0.12,0.65,0.14,0.74,24763,11491,W
293,-0.04,-0.36,-0.05,35.31,9.75,18,-10.96,4.96,0.61,0.12,0.65,0.14,0.74,24803,11531,W
294,-0.04,-0.36,-0.05,35.31,9.75,18,-8.12,3.55,0.88,0.12,0.65,0.14,0.74,24843,11571,W
295,-0.04,-0.36,-0.05,35.31,9.75,18,-8.58,2.74,0.42,0.12,0.65,0.14,0.74,24880,11608,W
296,0.1,-0.15,0.05,35.31,9.75,18,-8.58,2.74,0.42,0.12,0.65,0.14,0.74,24921,11649,W
297,-0.01,-0.06,0.03,35.31,9.75,18,-8.58,2.74,0.42,0.12,0.65,0.14,0.74,24958,11686,W
298,-0.01,-0.06,0.03,35.31,9.75,18,-9.31,3.09,1.64,0.12,0.65,0.14,0.74,24997,11725,W
299,-0.01,-0.06,0.03,35.31,9.75,18,-9.16,3.09,1.45,0.12,0.65,0.14,0.74,25035,11763,W
300,-0.01,-0.06,0.03,35.31,9.75,18,-8.96,3.16,1.38,0.12,0.65,0.14,0.74,25072,11800,W
301,-0.01,-0.06,0.03,35.31,9.75,18,-9.65,3.01,1.53,0.12,0.65,0.14,0.74,25112,11840,W
302,0.07,-0.04,0.07,35.31,9.75,18,-9.65,3.01,1.53,0.12,0.65,0.14,0.74,25151,11879,W
303,0.07,-0.04,0.07,35.31,9.75,18,-9.04,3.2,1.53,0.12,0.65,0.14,0.74,25190,11918,W
304,0.07,-0.04,0.07,35.31,9.75,18,-9.12,3.2,1.57,0.12,0.65,0.14,0.74,25227,11955,W
305,0.01,0.08,0.22,35.31,9.75,18,-9.12,3.2,1.57,0.12,0.65,0.14,0.74,25265,11993,W
306,0.02,0.12,0.05,35.31,9.75,18,-9.12,3.2,1.57,0.12,0.65,0.14,0.74,25303,12031,W
307,0.02,0.12,0.05,35.31,9.75,18,-9.04,3.28,1.41,0.12,0.65,0.14,0.74,25341,12069,W
308,0.02,0.12,0.05,35.31,9.75,18,-8.73,3.28,1.22,0.12,0.65,0.14,0.74,25377,12105,W
309,0.05,0.13,0.29,35.31,9.75,18,-8.73,3.28,1.22,0.12,0.65,0.14,0.74,25416,12144,W
310,0.02,-0.05,0.53,35.31,9.75,18,-8.73,3.28,1.22,0.12,0.65,0.14,0.74,25454,12182,W
311,0.02,-0.05,0.53,35.31,9.75,18,-10.04,3.93,1.68,0.12,0.65,0.14,0.74,25492,12220,W
312,0.02,-0.05,0.53,35.31,9.75,18,-10.23,4.01,1.64,0.12,0.65,0.14,0.74,25529,12257,W
313,0.15,-0.4,3.58,35.31,9.75,18,-10.23,4.01,1.64,0.12,0.65,0.14,0.74,25569,12297,W
314,0.15,-0.4,3.58,35.31,9.75,18,-12.72,7.15,2.56,0.12,0.65,0.14,0.74,25609,12337,W
315,1.09,0.8,4.38,35.31,9.75,18,-12.72,7.15,2.56,0.12,0.65,0.14,0.74,25647,12375,W
316,-0.03,1.37,-1.27,35.31,9.75,18,-12.72,7.15,2.56,0.12,0.65,0.14,0.74,25684,12412,W
317,-0.03,1.37,-1.27,35.31,9.75,18,-11.07,3.93,1.45,0.12,0.65,0.14,0.74,25721,12449,W
318,-0.03,1.37,-1.27,35.31,9.75,18,-7.2,3.82,0.8,0.12,0.65,0.14,0.74,25761,12489,W
319,-0.03,1.37,-1.27,35.31,9.75,18,-2.72,5.5,0.19,0.12,0.65,0.14,0.74,25799,12527,W
320,-0.03,1.37,-1.27,35.31,9.75,18,-3.98,2.9,1.53,0.12,0.65,0.14,0.74,25839,12567,W
321,-0.03,1.37,-1.27,35.31,9.75,18,-4.71,2.13,1.14,0.12,0.65,0.14,0.74,25876,12604,W
322,0.09,-0.43,-2.2,35.31,9.75,18,-4.71,2.13,1.14,0.12,0.65,0.14,0.74,25914,12642,W
323,0.09,-0.43,-2.2,35.31,9.75,18,-5.79,4.24,0.61,0.12,0.65,0.14,0.74,25953,12681,W
324,0.09,-0.43,-2.2,35.31,9.75,18,-8.89,7.99,-0.43,0.12,0.65,0.14,0.74,25992,12720,W
325,0.09,-0.43,-2.2,35.31,9.75,18,-7.89,10.67,-4.48,0.12,0.65,0.14,0.74,26030,12758,W
326,2.76,0.26,-1.24,35.31,9.75,18,-7.89,10.67,-4.48,0.12,0.65,0.14,0.74,26070,12798,W
327,2.76,0.26,-1.24,35.31,9.75,18,-10.73,27.72,-5.21,0.12,0.65,0.14,0.74,26110,12838,W
328,-0.04,-0.77,0.03,35.31,9.75,18,-10.73,27.72,-5.21,0.12,0.65,0.14,0.74,26150,12878,W
329,-0.04,-0.77,0.03,35.31,9.75,18,-8.01,4.24,0.5,0.12,0.65,0.14,0.74,26190,12918,W
330,-0.04,-0.77,0.03,35.31,9.75,18,-10.57,3.24,4.25,0.12,0.65,0.14,0.74,26228,12956,W
331,-0.56,0.08,-0.25,35.31,9.75,18,-10.57,3.24,4.25,0.12,0.65,0.14,0.74,26267,12995,W
332,0.09,-0.04,0.01,35.31,9.75,18,-10.57,3.24,4.25,0.12,0.65,0.14,0.74,26306,13034,W
333,0.09,-0.04,0.01,35.31,9.75,18,-8.85,3.28,1.3,0.12,0.65,0.14,0.74,26345,13073,W
334,0.09,-0.04,0.01,35.31,9.75,18,-9,3.2,1.03,0.12,0.65,0.14,0.74,26383,13111,T
335,0.09,-0.04,0.01,21.69,31.69,-9.25,-9,3.2,1.03,0.12,0.65,0.14,0.74,26421,13149,T
336,0.01,-0.18,0.09,21.69,31.69,-9.25,-9,3.2,1.03,0.12,0.65,0.14,0.74,26461,13189,T
337,0.01,-0.18,0.09,21.69,31.69,-9.25,-8.93,3.2,1.45,0.12,0.65,0.14,0.74,26500,13228,T
338,0.01,-0.18,0.09,21.69,31.69,-9.25,-9.08,3.32,1.3,0.12,0.65,0.14,0.74,26539,13267,T
339,0.01,-0.18,0.09,21.69,31.69,-9.25,-9.04,3.24,1.45,0.12,0.65,0.14,0.74,26575,13303,T
340,0,-0.06,0.05,21.69,31.69,-9.25,-9.04,3.24,1.45,0.12,0.65,0.14,0.74,26613,13341,T
341,-0.04,-0.1,0.12,21.69,31.69,-9.25,-9.04,3.24,1.45,0.12,0.65,0.14,0.74,26652,13380,T
342,-0.04,-0.1,0.12,21.69,31.69,-9.25,-9.31,3.39,1.34,0.12,0.65,0.14,0.74,26691,13419,T
343,-0.04,-0.1,0.12,21.69,31.69,-9.25,-8.96,3.39,1.53,0.12,0.65,0.14,0.74,26729,13457,T
344,0.05,-0.05,0.08,21.69,31.69,-9.25,-8.96,3.39,1.53,0.12,0.65,0.14,0.74,26769,13497,T
345,-0.01,-0.03,-0.01,21.69,31.69,-9.25,-8.96,3.39,1.53,0.12,0.65,0.14,0.74,26808,13536,T
346,-0.01,-0.03,-0.01,21.69,31.69,-9.25,-8.96,3.51,1.41,0.12,0.65,0.14,0.74,26848,13576,T
347,-0.01,-0.03,-0.01,21.69,31.69,-9.25,-9,3.39,1.41,0.12,0.65,0.14,0.74,26889,13617,T
348,-0.01,-0.03,-0.01,21.69,31.69,-9.25,-8.96,3.47,1.45,0.12,0.65,0.14,0.74,26927,13655,T
349,0.02,-0.01,-0.01,21.69,31.69,-9.25,-8.96,3.47,1.45,0.12,0.65,0.14,0.74,26967,13695,T
350,0.02,-0.01,-0.01,21.69,31.69,-9.25,-9,3.47,1.57,0.12,0.65,0.14,0.74,27004,13732,T
351,0.02,-0.01,-0.01,21.69,31.69,-9.25,-9,3.43,1.53,0.12,0.65,0.14,0.74,27043,13771,T
352,0.02,-0.01,-0.01,21.69,31.69,-9.25,-9,3.47,1.57,0.12,0.65,0.14,0.74,27081,13809,T
353,0,0,-0.05,21.69,31.69,-9.25,-9,3.47,1.57,0.12,0.65,0.14,0.74,27120,13848,T
354,-0.01,0.01,-0.04,21.69,31.69,-9.25,-9,3.47,1.57,0.12,0.65,0.14,0.74,27160,13888,T
355,-0.01,0.01,-0.04,21.69,31.69,-9.25,-9,3.36,1.53,0.12,0.65,0.14,0.74,27201,13929,T
356,-0.01,0.01,-0.04,21.69,31.69,-9.25,-9,3.39,1.53,0.12,0.65,0.14,0.74,27240,13968,T
357,-0.01,0.01,-0.04,21.69,31.69,-9.25,-9,3.36,1.57,0.12,0.65,0.14,0.74,27278,14006,T
358,-0.01,0.01,0,21.69,31.69,-9.25,-9,3.36,1.57,0.12,0.65,0.14,0.74,27317,14045,T
359,-0.01,0.01,0,21.69,31.69,-9.25,-9,3.39,1.53,0.12,0.65,0.14,0.74,27355,14083,T
360,-0.01,0.01,0,21.69,31.69,-9.25,-9.04,3.39,1.53,0.12,0.65,0.14,0.74,27394,14122,T
361,-0.01,0.01,0,21.69,31.69,-9.25,-9,3.39,1.53,0.12,0.65,0.14,0.74,27432,14160,T
362,-0.01,0.01,0,22.56,30.06,-11.5,-9,3.39,1.53,0.12,0.65,0.14,0.74,27470,14198,T
363,0,0.01,-0.01,22.56,30.06,-11.5,-9,3.39,1.53,0.12,0.65,0.14,0.74,27510,14238,T
364,0,0.01,-0.01,22.56,30.06,-11.5,-9,3.39,1.53,0.12,0.65,0.14,0.74,27551,14279,T
365,0,0.01,-0.01,22.56,30.06,-11.5,-8.96,3.36,1.49,0.12,0.65,0.14,0.74,27590,14318,T
366,0,0.01,-0.01,22.56,30.06,-11.5,-9,3.39,1.53,0.12,0.65,0.14,0.74,27628,14356,T
367,0.04,0.02,-0.03,22.56,30.06,-11.5,-9,3.39,1.53,0.12,0.65,0.14,0.74,27667,14395,T
368,0.04,0.02,-0.03,22.56,30.06,-11.5,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,27706,14434,T
369,-0.02,-0.02,0.01,22.56,30.06,-11.5,-8.96,3.36,1.53,0.12,0.65,0.14,0.74,27745,14473,T
370,-0.02,-0.02,0.01,22.56,30.06,-11.5,-9,3.39,1.49,0.12,0.65,0.14,0.74,27783,14511,T
371,-0.02,-0.02,0.01,22.38,30.81,-9.38,-9,3.39,1.49,0.12,0.65,0.14,0.74,27822,14550,T
372,-0.02,-0.02,0.01,22.38,30.81,-9.38,-9,3.39,1.45,0.12,0.65,0.14,0.74,27862,14590,T
373,-0.04,0.03,-0.04,22.38,30.81,-9.38,-9,3.39,1.45,0.12,0.65,0.14,0.74,27900,14628,T
374,-0.04,0.03,-0.04,22.38,30.81,-9.38,-9.08,3.39,1.41,0.12,0.65,0.14,0.74,27939,14667,T
375,-0.04,0.03,-0.04,22.38,30.81,-9.38,-9.08,3.32,1.68,0.12,0.65,0.14,0.74,27977,14705,T
376,-0.03,0.02,-0.03,22.38,30.81,-9.38,-9.08,3.32,1.68,0.12,0.65,0.14,0.74,28017,14745,T
377,0.01,0.02,0.01,22.38,30.81,-9.38,-9.08,3.32,1.68,0.12,0.65,0.14,0.74,28056,14784,T
378,0.01,0.02,0.01,22.38,30.81,-9.38,-8.96,3.32,1.53,0.12,0.65,0.14,0.74,28094,14822,T
379,0.01,0.02,0.01,22.38,30.81,-9.38,-9,3.32,1.64,0.12,0.65,0.14,0.74,28132,14860,T
380,0.01,0.02,0.01,22.13,32.31,-10.38,-9,3.32,1.64,0.12,0.65,0.14,0.74,28171,14899,T
381,0,0,-0.04,22.13,32.31,-10.38,-9,3.32,1.64,0.12,0.65,0.14,0.74,28210,14938,T
382,0.04,-0.01,-0.02,22.13,32.31,-10.38,-9,3.32,1.64,0.12,0.65,0.14,0.74,28249,14977,T
383,0.04,-0.01,-0.02,22.13,32.31,-10.38,-9.12,3.32,1.61,0.12,0.65,0.14,0.74,28289,15017,T
